,id,anchor,target,context,score,input
15900,8bc05a656990bb89,hydrocarbyl substituted succinic,acids include,C10,0.25,hydrocarbyl substituted succinic
15901,1eac3d64ce7ea5ff,hydrocarbyl substituted succinic,acylating acid,C10,0.5,hydrocarbyl substituted succinic
15902,f3e64c5839a0f4d2,hydrocarbyl substituted succinic,acylating acid include,C10,0.5,hydrocarbyl substituted succinic
15903,9280f7efad7fc360,hydrocarbyl substituted succinic,acylating acids,C10,0.5,hydrocarbyl substituted succinic
15904,99793887d509527d,hydrocarbyl substituted succinic,acylating acids include,C10,0.5,hydrocarbyl substituted succinic
15905,c8904935b62f7fcf,hydrocarbyl substituted succinic,alkenyl group substituted succinic,C10,0.5,hydrocarbyl substituted succinic
15906,4dc844ba64707ecd,hydrocarbyl substituted succinic,alkenyl group succinic,C10,0.5,hydrocarbyl substituted succinic
15907,44933b6bc299d5ba,hydrocarbyl substituted succinic,alkenyl of dicarboxylic,C10,0.25,hydrocarbyl substituted succinic
15908,cb7548e1b18e6471,hydrocarbyl substituted succinic,alkenyl of succinic,C10,0.25,hydrocarbyl substituted succinic
15909,e0887050e40e78d0,hydrocarbyl substituted succinic,alkenyl substituted dicarboxylic,C10,0.5,hydrocarbyl substituted succinic
15910,4273b5903c7d0607,hydrocarbyl substituted succinic,alkenyl substituted succinic,C10,0.5,hydrocarbyl substituted succinic
15911,5a5c5a589d7882ad,hydrocarbyl substituted succinic,alkenyl succinic,C10,0.5,hydrocarbyl substituted succinic
15912,83f3fe0013d16aa6,hydrocarbyl substituted succinic,alkyl of dicarboxylic,C10,0.25,hydrocarbyl substituted succinic
15913,dc938cefabc7c3cc,hydrocarbyl substituted succinic,alkyl of succinic,C10,0.25,hydrocarbyl substituted succinic
15914,13fc2685c50c9346,hydrocarbyl substituted succinic,alkyl substituted dicarboxylic,C10,0.75,hydrocarbyl substituted succinic
15915,b95ea023d88eaee5,hydrocarbyl substituted succinic,alkyl substituted dicarboxylic acid,C10,0.75,hydrocarbyl substituted succinic
15916,5b8e32c4923e2be5,hydrocarbyl substituted succinic,alkyl substituted succinic,C10,0.5,hydrocarbyl substituted succinic
15917,58690676ff94f322,hydrocarbyl substituted succinic,butyl dioic acid,C10,0.5,hydrocarbyl substituted succinic
15918,8bba7c95fc77433e,hydrocarbyl substituted succinic,carboxyl group of carboxylic,C10,0.25,hydrocarbyl substituted succinic
15919,7507d2945bb440fd,hydrocarbyl substituted succinic,carboxyl group of polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15920,9ff46c600027ee7f,hydrocarbyl substituted succinic,carboxyl group the carboxylic,C10,0.25,hydrocarbyl substituted succinic
15921,4d89359fd4b08c25,hydrocarbyl substituted succinic,carboxyl group the polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15922,f6ed4681e1b5c2f6,hydrocarbyl substituted succinic,carboxyl of carboxylic,C10,0.25,hydrocarbyl substituted succinic
15923,d85a5c3d0b86f46f,hydrocarbyl substituted succinic,carboxyl of polycarboxylic,C10,0.0,hydrocarbyl substituted succinic
15924,3db24aa8033e3b6f,hydrocarbyl substituted succinic,carboxyl of the carboxylic,C10,0.25,hydrocarbyl substituted succinic
15925,0aed694739ac6cc9,hydrocarbyl substituted succinic,carboxyl of the polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15926,a6c963ba5e2ec388,hydrocarbyl substituted succinic,carboxylic,C10,0.25,hydrocarbyl substituted succinic
15927,cd054613ccf6f2dc,hydrocarbyl substituted succinic,carboxylic polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15928,357e7ffdc7e20247,hydrocarbyl substituted succinic,chcoh,C10,0.25,hydrocarbyl substituted succinic
15929,2ae1434d653ff67f,hydrocarbyl substituted succinic,chemical formula,C10,0.25,hydrocarbyl substituted succinic
15930,6152f01fd20b1da2,hydrocarbyl substituted succinic,corresponding carboxylic,C10,0.25,hydrocarbyl substituted succinic
15931,a69f20ae4b3d596a,hydrocarbyl substituted succinic,corresponding polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15932,8445a426162619dc,hydrocarbyl substituted succinic,dicarboxylic,C10,0.5,hydrocarbyl substituted succinic
15933,2b57710927145ffe,hydrocarbyl substituted succinic,dicarboxylic acid,C10,0.25,hydrocarbyl substituted succinic
15934,05bb7f8025fdd9b4,hydrocarbyl substituted succinic,ethyl substituted succinic acid,C10,0.5,hydrocarbyl substituted succinic
15935,f9e615cfc20e069b,hydrocarbyl substituted succinic,halogenated hydrocarbyl group,C10,0.25,hydrocarbyl substituted succinic
15936,48a32f633f4f1963,hydrocarbyl substituted succinic,hydro group substituted succinic,C10,0.25,hydrocarbyl substituted succinic
15937,a31867a28004b769,hydrocarbyl substituted succinic,hydro group succinic,C10,0.25,hydrocarbyl substituted succinic
15938,43f5cfe1f9fe7ea4,hydrocarbyl substituted succinic,hydro substituted dicarboxylic,C10,0.5,hydrocarbyl substituted succinic
15939,9618f89dcbb3d926,hydrocarbyl substituted succinic,hydro substituted succinic,C10,0.5,hydrocarbyl substituted succinic
15940,832e748c166e4de3,hydrocarbyl substituted succinic,hydro succinic,C10,0.25,hydrocarbyl substituted succinic
15941,761d6c25a79ad7f9,hydrocarbyl substituted succinic,hydrocarbyl group,C10,0.25,hydrocarbyl substituted succinic
15942,5222889736529276,hydrocarbyl substituted succinic,hydrocarbyl substituted acylating agent,C10,0.75,hydrocarbyl substituted succinic
15943,d837afadd129364d,hydrocarbyl substituted succinic,hydroxy of carboxylic,C10,0.25,hydrocarbyl substituted succinic
15944,c13a4d0e09c2663d,hydrocarbyl substituted succinic,hydroxy of polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15945,830aab029785879b,hydrocarbyl substituted succinic,hydroxyl group of carboxylic,C10,0.25,hydrocarbyl substituted succinic
15946,9e97fa7863311471,hydrocarbyl substituted succinic,hydroxyl group of polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15947,9cd74f3e20be3412,hydrocarbyl substituted succinic,hydroxyl group the carboxylic,C10,0.25,hydrocarbyl substituted succinic
15948,2287983319fe446c,hydrocarbyl substituted succinic,hydroxyl group the polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15949,d5d5fda6cfb6e029,hydrocarbyl substituted succinic,hydroxyl of carboxylic,C10,0.25,hydrocarbyl substituted succinic
15950,058bcd4c2589a197,hydrocarbyl substituted succinic,hydroxyl of the carboxylic,C10,0.25,hydrocarbyl substituted succinic
15951,604c75773201cbe5,hydrocarbyl substituted succinic,hydroxyl of the polycarboxylic,C10,0.25,hydrocarbyl substituted succinic
15952,8d6163d40eaa4156,hydrocarbyl substituted succinic,linear hydrocarbyl,C10,0.25,hydrocarbyl substituted succinic
15953,d3cb71b390012997,hydrocarbyl substituted succinic,metabolic intermediate,C10,0.25,hydrocarbyl substituted succinic
15954,94c5e3a404129d26,hydrocarbyl substituted succinic,mineral acid,C10,0.0,hydrocarbyl substituted succinic
15955,c9fc1434f3d05640,hydrocarbyl substituted succinic,natural acids,C10,0.25,hydrocarbyl substituted succinic
15956,80bb9b5b46b6a8c3,hydrocarbyl substituted succinic,propyl butanedioic acid,C10,0.5,hydrocarbyl substituted succinic
15957,a81faa450ad96780,hydrocarbyl substituted succinic,substituted 14 butanedioic acid,C10,0.5,hydrocarbyl substituted succinic
15958,bc5b06a282b9e2a5,hydrocarbyl substituted succinic,substituted butanedioic acid,C10,0.5,hydrocarbyl substituted succinic
15959,7708703f0affe09b,hydrocarbyl substituted succinic,substituted dicarboxylic,C10,0.5,hydrocarbyl substituted succinic
15960,9224f4b52d3c958f,hydrocarbyl substituted succinic,substituted dicarboxylic acid,C10,0.5,hydrocarbyl substituted succinic
15961,9b06d67941f6d49b,hydrocarbyl substituted succinic,substituted salt,C10,0.0,hydrocarbyl substituted succinic
15962,d18d4c02db268e17,hydrocarbyl substituted succinic,substituted spices,C10,0.0,hydrocarbyl substituted succinic
15963,6f54b320ed9b2d8c,hydrocarbyl substituted succinic,substituted succinate,C10,0.5,hydrocarbyl substituted succinic
15964,6354b2baeebd8487,hydrocarbyl substituted succinic,substituted succinic,C10,0.5,hydrocarbyl substituted succinic
15965,a0e5923841e8e8b0,hydrocarbyl substituted succinic,substituted succinic acid,C10,0.5,hydrocarbyl substituted succinic
15966,4022692f11d34f0f,hydrocarbyl substituted succinic,substituted succinic acids,C10,0.5,hydrocarbyl substituted succinic
15967,7071bc0449df0e69,hydrocarbyl substituted succinic,substituted succinic anhydride,C10,0.25,hydrocarbyl substituted succinic
15968,f52c983520ae0b71,hydrocarbyl substituted succinic,substituted sugar,C10,0.0,hydrocarbyl substituted succinic
15969,a9dfa4e6ead53ea8,hydrocarbyl substituted succinic,succinic,C10,0.25,hydrocarbyl substituted succinic
15970,ad30c073ea9d15b4,hydrocarbyl substituted succinic,succinic acid,C10,0.25,hydrocarbyl substituted succinic
15971,765ac68ed9fd3860,hydrocarbyl substituted succinic,succinic containing,C10,0.25,hydrocarbyl substituted succinic
15972,22478749c2c26c21,hydrocarbyl substituted succinic,sulfuric acid,C10,0.0,hydrocarbyl substituted succinic
15973,d228cf02e3e79cc7,hydrocarbyl substituted succinic,sulfurous acid,C10,0.0,hydrocarbyl substituted succinic
15974,b48e6441eeedae9d,idle mixture,air fuel mixture,F02,0.5,idle mixture
15975,9bd22ecbc4c99916,idle mixture,carburettor,F02,0.25,idle mixture
15976,28887a021900a6a6,idle mixture,engine,F02,0.25,idle mixture
15977,6a9dea5e59297e17,idle mixture,engine idling conditions,F02,0.5,idle mixture
15978,88bb67162010e0d6,idle mixture,flow chart,F02,0.0,idle mixture
15979,09882606691302c9,idle mixture,fuel,F02,0.5,idle mixture
15980,e2d1802c0608fb11,idle mixture,fuel air mixture,F02,0.75,idle mixture
15981,12e7aa964f8160f2,idle mixture,fuel flow,F02,0.25,idle mixture
15982,836181aebe956450,idle mixture,fuel gas,F02,0.5,idle mixture
15983,524b6cae7905432f,idle mixture,fuel gas mixture,F02,0.75,idle mixture
15984,390079292641e204,idle mixture,fuel mixture,F02,0.5,idle mixture
15985,cfb78d24c853294c,idle mixture,hydraulic power transmission,F02,0.25,idle mixture
15986,a671c7dd3cec02c7,idle mixture,hyperspeed,F02,0.0,idle mixture
15987,6229f59d1c32b4ca,idle mixture,idle,F02,0.5,idle mixture
15988,c006e63dc2756ac2,idle mixture,idle compiler,F02,0.0,idle mixture
15989,1e395600e7ac27ac,idle mixture,idle fuel flow,F02,0.75,idle mixture
15990,58374f1829238e0e,idle mixture,idle gap commands,F02,0.0,idle mixture
15991,09e965444083999e,idle mixture,idle mixture,F02,1.0,idle mixture
15992,c7f19c05696f303f,idle mixture,idle mixture adjusting device,F02,0.5,idle mixture
15993,d6b66da9427097da,idle mixture,idle mixture screw,F02,0.5,idle mixture
15994,bbded0b38f47cfc4,idle mixture,idle python,F02,0.0,idle mixture
15995,08933b036e8a13cc,idle mixture,idle speed,F02,0.5,idle mixture
15996,a2d89026a49b20c6,idle mixture,idling mixture,F02,1.0,idle mixture
15997,7e769d5a0b8a99c3,idle mixture,inductive final control element,F02,0.25,idle mixture
15998,fc8a7dde66030c11,idle mixture,mixture,F02,0.5,idle mixture
15999,bcc7a8252488b983,idle mixture,mixture gas,F02,0.5,idle mixture
16000,fdc6a28120158585,idle mixture,mixture gas mixture,F02,0.5,idle mixture
16001,838c0b8080e30bb5,idle mixture,rotary cylinder,F02,0.25,idle mixture
16002,cedd0c08cf6f7471,illumination condition,area,B60,0.0,illumination condition
16003,569054f854d982ce,illumination condition,artificial grass,B60,0.0,illumination condition
16004,c896fd85af6665ae,illumination condition,brake anti lock device,B60,0.25,illumination condition
16005,60ddf96bad3e707c,illumination condition,brightness control,B60,0.25,illumination condition
16006,f2b9ddfcb774c40f,illumination condition,conditional operator,B60,0.0,illumination condition
16007,8cb00acc975e6f64,illumination condition,daytime illumination condition,B60,0.5,illumination condition
16008,e117bf35021678f6,illumination condition,environment,B60,0.25,illumination condition
16009,3a30fb47aa5bcc81,illumination condition,environmental,B60,0.25,illumination condition
16010,1c8b59cdc9c0410a,illumination condition,fault,B60,0.25,illumination condition
16011,46c3a0f8e01e589e,illumination condition,fixing devices,B60,0.25,illumination condition
16012,e82593c8ecf4964a,illumination condition,fluorescent lamp illumination,B60,0.5,illumination condition
16013,fb1629bb17d1822e,illumination condition,health conditions,B60,0.0,illumination condition
16014,f1ca7d661be04450,illumination condition,illuminating moisturizer,B60,0.0,illumination condition
16015,abc80d0ae34a7c8e,illumination condition,illumination condition,B60,1.0,illumination condition
16016,abbe983d0f3d517e,illumination condition,illumination shape,B60,0.5,illumination condition
16017,76132ca5af0cc034,illumination condition,illumination system,B60,0.5,illumination condition
16018,803a48820d711570,illumination condition,light source adjustment,B60,0.5,illumination condition
16019,627bc99b04780b68,illumination condition,lighting conditions,B60,0.5,illumination condition
16020,0a62e66bb5383eeb,illumination condition,logical error,B60,0.0,illumination condition
16021,485c8035b6e4c4ca,illumination condition,network conditions,B60,0.0,illumination condition
16022,6386a591e5063507,illumination condition,optic,B60,0.25,illumination condition
16023,0c416dafca1c525e,illumination condition,reflection,B60,0.25,illumination condition
16024,b11d284fdb9670cb,illumination condition,safety belt reels,B60,0.25,illumination condition
16025,c0047afa3798560e,illumination condition,standard illumination condition,B60,0.5,illumination condition
16026,8644b3ce3c34c7ee,illumination condition,state,B60,0.0,illumination condition
16027,849c425cb1cf8d24,illumination condition,aberration,G03,0.25,illumination condition
16028,a1ecbb03692db194,illumination condition,adjustment gap,G03,0.0,illumination condition
16029,abcb055f6dc7f2a3,illumination condition,amount illumination,G03,0.5,illumination condition
16030,e8150b23e6fdf62e,illumination condition,amount illumination irradiation,G03,0.5,illumination condition
16031,ee9ad7ac555394c8,illumination condition,amount of illumination,G03,0.5,illumination condition
16032,4aa4397ab5f38ed9,illumination condition,amount of irradiation,G03,0.5,illumination condition
16033,c9be3337fe5259c1,illumination condition,angle illumination,G03,0.5,illumination condition
16034,f63f11bdaa38b702,illumination condition,angle illumination irradiation,G03,0.5,illumination condition
16035,a5eaf28e0932e477,illumination condition,angle of illumination,G03,0.5,illumination condition
16036,561edd4c79cb3ce9,illumination condition,angle of irradiation,G03,0.5,illumination condition
16037,de46e31c286dc860,illumination condition,area finder,G03,0.0,illumination condition
16038,9068d47c64a35c5e,illumination condition,condition,G03,0.5,illumination condition
16039,4b94326cfb0ed2ba,illumination condition,condition data,G03,0.0,illumination condition
16040,0896540f9fc219b4,illumination condition,conditional probability,G03,0.0,illumination condition
16041,204a4f2a127bae55,illumination condition,conditions,G03,0.25,illumination condition
16042,5e1cf82117eca9ca,illumination condition,conventional tungsten lamp,G03,0.5,illumination condition
16043,f023f7c93925d3f9,illumination condition,critical condition,G03,0.0,illumination condition
16044,7f027ca84e9d91b1,illumination condition,dark condition,G03,0.25,illumination condition
16045,03180df8d5649e67,illumination condition,exposure,G03,0.25,illumination condition
16046,062820a9a86c0b93,illumination condition,exposure amount,G03,0.5,illumination condition
16047,a8a22f65a30b0128,illumination condition,exposure condition,G03,0.5,illumination condition
16048,c5d66e01efa330d3,illumination condition,focus amount,G03,0.5,illumination condition
16049,a224ab34ffc3c076,illumination condition,focus condition,G03,0.75,illumination condition
16050,dac7a5aad0436126,illumination condition,illuminance,G03,0.5,illumination condition
16051,16f07caab5cf6bb9,illumination condition,illuminating moisturizer,G03,0.0,illumination condition
16052,80899af206f52d63,illumination condition,illumination,G03,0.5,illumination condition
16053,fa4b9344eb953851,illumination condition,illumination area,G03,0.5,illumination condition
16054,4d9522d41d2cdbfe,illumination condition,illumination conditions,G03,1.0,illumination condition
16055,8c7cef7e14adf16c,illumination condition,illumination shape,G03,0.5,illumination condition
16056,8b7fe848f1ea149d,illumination condition,intensity,G03,0.25,illumination condition
16057,12d40505e6c6f608,illumination condition,irradiation area,G03,0.5,illumination condition
16058,60d3f4bb44be2f0d,illumination condition,irradiation shape,G03,0.25,illumination condition
16059,283e7cf26dc97ee5,illumination condition,led,G03,0.25,illumination condition
16060,b077885e15e91ce0,illumination condition,light condition,G03,0.75,illumination condition
16061,5400ef84b2768c27,illumination condition,light illumination condition,G03,0.5,illumination condition
16062,99fc687f662a6f19,illumination condition,light per unit,G03,0.25,illumination condition
16063,0607387b760e28f2,illumination condition,light rays,G03,0.5,illumination condition
16064,460d866b4be9e48a,illumination condition,light source adjustment,G03,0.5,illumination condition
16065,dd15f18a5a746ec2,illumination condition,lighting condition,G03,0.5,illumination condition
16066,4ae55af49794b07d,illumination condition,natural illumination condition,G03,0.5,illumination condition
16067,54f6fc329342a002,illumination condition,sensor,G03,0.25,illumination condition
16068,aa86d04da468ab24,illumination condition,suitable illumination criteria,G03,0.75,illumination condition
16069,3032c7c2396fb865,illumination condition,transmittance,G03,0.5,illumination condition
16070,1836eb2f236b11f7,illumination condition,white light illuminator,G03,0.5,illumination condition
16071,cc38b0252751e99e,image signal generation,amber signal,H04,0.0,image signal generation
16072,c67ebe5638dd40ff,image signal generation,bill generator,H04,0.0,image signal generation
16073,32cd21b342228ebb,image signal generation,color matrix processing,H04,0.25,image signal generation
16074,41ad930719e99c02,image signal generation,color process,H04,0.25,image signal generation
16075,1a9b861dff5e0525,image signal generation,color processing,H04,0.25,image signal generation
16076,ecfd949aefd97d76,image signal generation,color signal processing,H04,0.25,image signal generation
16077,66feba80e1120a69,image signal generation,converting image signal,H04,0.5,image signal generation
16078,d54508be2b2d0344,image signal generation,digital image processing,H04,0.5,image signal generation
16079,16c016d3fa37f0ba,image signal generation,generating,H04,0.25,image signal generation
16080,88b71963b9554ef1,image signal generation,generation,H04,0.25,image signal generation
16081,d659ea108cf941d0,image signal generation,hydrogen generation,H04,0.25,image signal generation
16082,03824ffe94ddbce1,image signal generation,image capturing sensor,H04,0.25,image signal generation
16083,7dd23849566e2550,image signal generation,image correction,H04,0.25,image signal generation
16084,2c56292f28378aad,image signal generation,image generating,H04,0.5,image signal generation
16085,1b7f092b86e8e3a3,image signal generation,image generation,H04,0.5,image signal generation
16086,c0d445387dc952fc,image signal generation,image process,H04,0.25,image signal generation
16087,2d9aa8deed858d85,image signal generation,image processing,H04,0.25,image signal generation
16088,fe328fb0ccc4bedb,image signal generation,image search,H04,0.0,image signal generation
16089,618cc643748bc1af,image signal generation,image signal generating,H04,1.0,image signal generation
16090,9eeab66be19bdd09,image signal generation,image signal generation system,H04,0.5,image signal generation
16091,52b61f4ab50ac576,image signal generation,image signal generator,H04,1.0,image signal generation
16092,34de975eedc7c572,image signal generation,image signal producing,H04,0.75,image signal generation
16093,e2452c0ae10f576c,image signal generation,image signal reproducing apparatus,H04,0.5,image signal generation
16094,3413277fd4fd3d6a,image signal generation,picture channel,H04,0.25,image signal generation
16095,6a3d09f8c35dd4a0,image signal generation,power generation,H04,0.25,image signal generation
16096,134fcee7401682d9,image signal generation,reverse image,H04,0.0,image signal generation
16097,4365b2846e9b4d65,image signal generation,rg matrix processing,H04,0.25,image signal generation
16098,038e2404fc9caaef,image signal generation,signal generating,H04,0.25,image signal generation
16099,1667d456df88d00a,image signal generation,signal generation,H04,0.25,image signal generation
16100,916c56f5df6a2a79,image signal generation,signal generator,H04,0.25,image signal generation
16101,8e061c3e9233fd62,image signal generation,signal processing,H04,0.25,image signal generation
16102,7963ee34949d32c0,image signal generation,siren signal,H04,0.0,image signal generation
16103,28c8e4fe65d599d1,image signal generation,three dimensional image signals,H04,0.25,image signal generation
16104,6e37cffe2244d878,image signal generation,video signal generator,H04,0.5,image signal generation
16105,98a752c61ba5cbe5,image signal generation,whistle signal,H04,0.0,image signal generation
16106,29b48a1d8f175054,imaging axis,aperture,A61,0.25,imaging axis
16107,129d4181cb4e3029,imaging axis,axial,A61,0.5,imaging axis
16108,27c71ae2d79bf3b1,imaging axis,axial bone,A61,0.0,imaging axis
16109,498c7abf5a2dab82,imaging axis,axis,A61,0.5,imaging axis
16110,2a18dd4592bb32ee,imaging axis,axis bank,A61,0.0,imaging axis
16111,13fa88f8888911b8,imaging axis,detector,A61,0.25,imaging axis
16112,315898369b54327f,imaging axis,electronic imager,A61,0.5,imaging axis
16113,0b17d89f647cba46,imaging axis,horizontal plane,A61,0.25,imaging axis
16114,2a3eb45405772296,imaging axis,icici bank,A61,0.0,imaging axis
16115,0d71f240c231a6d2,imaging axis,image axis,A61,1.0,imaging axis
16116,01cdd93edecca272,imaging axis,image capture device,A61,0.5,imaging axis
16117,76b8d1ce0bb29b43,imaging axis,image size,A61,0.0,imaging axis
16118,be13011b7b0706b9,imaging axis,imager lens axis,A61,0.5,imaging axis
16119,ba3e55cd276f8f23,imaging axis,imager lens path,A61,0.25,imaging axis
16120,ef3451ce85513ce4,imaging axis,imager optical axis,A61,0.5,imaging axis
16121,71f802f0ce25d8b4,imaging axis,imager optical path,A61,0.25,imaging axis
16122,aec1b99aca2d934c,imaging axis,imaginary axis,A61,1.0,imaging axis
16123,4089d50667093cad,imaging axis,imaginary line,A61,0.5,imaging axis
16124,12f53eef9bf7eb83,imaging axis,imaginary ray axis,A61,0.5,imaging axis
16125,e6898d19f971c7cc,imaging axis,imaginary ray line,A61,0.5,imaging axis
16126,91f66f17b4bcb04b,imaging axis,imaginary straight axis,A61,0.5,imaging axis
16127,d7578253501d5e5a,imaging axis,imaginary straight line,A61,0.5,imaging axis
16128,1121537526ff7e4a,imaging axis,imaging center,A61,0.5,imaging axis
16129,cb6af173ec37e237,imaging axis,imaging center axis,A61,0.5,imaging axis
16130,5652903908db05de,imaging axis,imaging centerline,A61,0.5,imaging axis
16131,a1e6b3dfeb045af1,imaging axis,imaging direction,A61,0.5,imaging axis
16132,cbe4ce3ab108a61c,imaging axis,imaging path,A61,0.5,imaging axis
16133,0a13e7ff38db977a,imaging axis,imaging plane,A61,0.5,imaging axis
16134,47df26b3daca2efe,imaging axis,normal,A61,0.0,imaging axis
16135,29b3aafebb3ebdf2,imaging axis,optical axis,A61,0.5,imaging axis
16136,05c9a03c5adf4ff1,imaging axis,optical lens axis,A61,0.5,imaging axis
16137,ce1e29758179d207,imaging axis,optical lens path,A61,0.5,imaging axis
16138,0b149605eda1ceb5,imaging axis,optical path,A61,0.25,imaging axis
16139,e0eed69e9c3e4fad,imaging axis,orthogonal axis,A61,0.5,imaging axis
16140,7a4c0a132ce2d71b,imaging axis,orthogonal line,A61,0.25,imaging axis
16141,0ef2624ed8bacb50,imaging axis,plane on horizontal axis,A61,0.25,imaging axis
16142,6ec30185b6139ccd,imaging axis,position,A61,0.25,imaging axis
16143,742cbf7e6a2b1437,imaging axis,ray axis,A61,0.25,imaging axis
16144,a2423da1fd3bcdfa,imaging axis,ray line,A61,0.25,imaging axis
16145,0249666e6cee73ad,imaging axis,rotational axis,A61,0.25,imaging axis
16146,3b747f40ae2cdeaf,imaging axis,straight axis,A61,0.5,imaging axis
16147,27749d65f460d610,imaging axis,straight line,A61,0.25,imaging axis
16148,c127ad097932970b,imaging axis,transparent image,A61,0.0,imaging axis
16149,f4ce6cd0513d1ea8,imaging axis,yes bank,A61,0.0,imaging axis
16150,f0e4ab8cc10102a4,imaging axis,axis,G01,0.5,imaging axis
16151,32b71ed0d02935e5,imaging axis,horizontal,G01,0.25,imaging axis
16152,45b189c6dff54bb8,imaging axis,image axis,G01,1.0,imaging axis
16153,bf518c3684a7bd46,imaging axis,image axis plane,G01,0.75,imaging axis
16154,192c897e055fbe23,imaging axis,image plane,G01,0.75,imaging axis
16155,1c4135fddbcbc5c1,imaging axis,imaging path,G01,0.75,imaging axis
16156,5303c8724742187b,imaging axis,optical axis,G01,0.5,imaging axis
16157,bae3a7257f14227a,imaging axis,optical axis plane,G01,0.5,imaging axis
16158,7663549e5f8154b3,imaging axis,optical path,G01,0.5,imaging axis
16159,ad6799a535a18dae,imaging axis,optical plane,G01,0.5,imaging axis
16160,66a63e6f48caa2bd,imaging axis,path,G01,0.25,imaging axis
16161,097dda3310825383,imaging axis,vertical,G01,0.25,imaging axis
16162,f50c5c945c6715d1,imaging axis,apparatus method,G02,0.0,imaging axis
16163,be090bec5ef793fd,imaging axis,arc,G02,0.25,imaging axis
16164,8bd1a4a9ddceb435,imaging axis,arm,G02,0.0,imaging axis
16165,c9984d0fa074f115,imaging axis,axial imaging,G02,0.75,imaging axis
16166,7f58c497e6e55657,imaging axis,axis,G02,0.5,imaging axis
16167,b0603826b5313d36,imaging axis,axis direction,G02,0.5,imaging axis
16168,7860f3e0156aaed0,imaging axis,axis lens path,G02,0.5,imaging axis
16169,99c37f7005a577eb,imaging axis,axis net,G02,0.0,imaging axis
16170,79a9f51987dd70a7,imaging axis,axis of direction,G02,0.0,imaging axis
16171,6f093225e5e95e92,imaging axis,axis of earth,G02,0.0,imaging axis
16172,28300faae81045eb,imaging axis,axis optical path,G02,0.5,imaging axis
16173,a270fcd4e87a60ee,imaging axis,camera axis,G02,0.5,imaging axis
16174,071384bce763994a,imaging axis,central axis,G02,0.5,imaging axis
16175,5420e2c1aa512b49,imaging axis,central member,G02,0.25,imaging axis
16176,8be78835126bd38e,imaging axis,certainity value,G02,0.25,imaging axis
16177,0729d791a35aae0d,imaging axis,degree of certainity,G02,0.25,imaging axis
16178,ae6d989f16b8b64b,imaging axis,earth axis tilt,G02,0.0,imaging axis
16179,643c472cd833c997,imaging axis,fan beam axis,G02,0.5,imaging axis
16180,e183aabe670cdd7f,imaging axis,flexible axis,G02,0.25,imaging axis
16181,bf22f29ecf544526,imaging axis,flexible member,G02,0.0,imaging axis
16182,568c994abcddeb8c,imaging axis,fluoroscopy method,G02,0.25,imaging axis
16183,c9f4b17fdba12548,imaging axis,image of axis,G02,0.0,imaging axis
16184,53817ce9cbcc28a1,imaging axis,imaging axis direction,G02,0.75,imaging axis
16185,773d59391eb5d5c9,imaging axis,imaging center,G02,0.0,imaging axis
16186,551305093937904c,imaging axis,imaging direction,G02,0.75,imaging axis
16187,20a45b67a785caf3,imaging axis,imaging of axis,G02,0.0,imaging axis
16188,f8bda41c64037216,imaging axis,microscope system,G02,0.25,imaging axis
16189,cb5bec9f4f6b0d95,imaging axis,multi axis imaging,G02,0.5,imaging axis
16190,1136b74cde7d4ec5,imaging axis,non imaging axis,G02,0.25,imaging axis
16191,9e222e225a7bdbc5,imaging axis,observation axis,G02,0.5,imaging axis
16192,e01e5af393d6cb3b,imaging axis,observation direction,G02,0.5,imaging axis
16193,66e3f4f1e4e477a9,imaging axis,opening,G02,0.0,imaging axis
16194,1612ce9219659f57,imaging axis,optic axis,G02,0.5,imaging axis
16195,0722d19889d39440,imaging axis,optic path,G02,0.5,imaging axis
16196,3a28dbc1e54c3bf5,imaging axis,optical axis,G02,0.5,imaging axis
16197,b5d5421df0bdfc0c,imaging axis,optical axis direction,G02,0.5,imaging axis
16198,8fa150e24752d622,imaging axis,optical direction,G02,0.5,imaging axis
16199,f27489f27e529db8,imaging axis,optical lens axis,G02,0.5,imaging axis
16200,e633f6faeef65b9d,imaging axis,optical lens path,G02,0.5,imaging axis
16201,c04e2ab28c0fc239,imaging axis,optical of axis,G02,0.0,imaging axis
16202,f6d8d8ece50ef025,imaging axis,optical of direction,G02,0.0,imaging axis
16203,fab4c7484c527793,imaging axis,optical path,G02,0.5,imaging axis
16204,eabbf44f7b56e181,imaging axis,orientation,G02,0.25,imaging axis
16205,61275049f49e3174,imaging axis,photographic apparatus,G02,0.5,imaging axis
16206,2f59b14aeef7b9d2,imaging axis,source system,G02,0.0,imaging axis
16207,6164eb171e85f950,imaging axis,threshold certainity,G02,0.25,imaging axis
16208,18f2703df5ecc09f,imaging axis,transverse planar image,G02,0.5,imaging axis
16209,9d28e12c93f3efd7,imaging axis,viewing axis,G02,0.5,imaging axis
16210,213f5d6031fca8d3,imidazo,1h imidazo,A01,0.5,imidazo
